"Dist Code","Year","State Code","State Name","Dist Name","RICE AREA (1000 ha)","RICE PRODUCTION (1000 tons)","RICE YIELD (Kg per ha)","WHEAT AREA (1000 ha)","WHEAT PRODUCTION (1000 tons)","WHEAT YIELD (Kg per ha)","KHARIF SORGHUM AREA (1000 ha)","KHARIF SORGHUM PRODUCTION (1000 tons)","KHARIF SORGHUM YIELD (Kg per ha)","RABI SORGHUM AREA (1000 ha)","RABI SORGHUM PRODUCTION (1000 tons)","RABI SORGHUM YIELD (Kg per ha)","SORGHUM AREA (1000 ha)","SORGHUM PRODUCTION (1000 tons)","SORGHUM YIELD (Kg per ha)","PEARL MILLET AREA (1000 ha)","PEARL MILLET PRODUCTION (1000 tons)","PEARL MILLET YIELD (Kg per ha)","MAIZE AREA (1000 ha)","MAIZE PRODUCTION (1000 tons)","MAIZE YIELD (Kg per ha)","FINGER MILLET AREA (1000 ha)","FINGER MILLET PRODUCTION (1000 tons)","FINGER MILLET YIELD (Kg per ha)","BARLEY AREA (1000 ha)","BARLEY PRODUCTION (1000 tons)","BARLEY YIELD (Kg per ha)","CHICKPEA AREA (1000 ha)","CHICKPEA PRODUCTION (1000 tons)","CHICKPEA YIELD (Kg per ha)","PIGEONPEA AREA (1000 ha)","PIGEONPEA PRODUCTION (1000 tons)","PIGEONPEA YIELD (Kg per ha)","MINOR PULSES AREA (1000 ha)","MINOR PULSES PRODUCTION (1000 tons)","MINOR PULSES YIELD (Kg per ha)","GROUNDNUT AREA (1000 ha)","GROUNDNUT PRODUCTION (1000 tons)","GROUNDNUT YIELD (Kg per ha)","SESAMUM AREA (1000 ha)","SESAMUM PRODUCTION (1000 tons)","SESAMUM YIELD (Kg per ha)","RAPESEED AND MUSTARD AREA (1000 ha)","RAPESEED AND MUSTARD PRODUCTION (1000 tons)","RAPESEED AND MUSTARD YIELD (Kg per ha)","SAFFLOWER AREA (1000 ha)","SAFFLOWER PRODUCTION (1000 tons)","SAFFLOWER YIELD (Kg per ha)","CASTOR AREA (1000 ha)","CASTOR PRODUCTION (1000 tons)","CASTOR YIELD (Kg per ha)","LINSEED AREA (1000 ha)","LINSEED PRODUCTION (1000 tons)","LINSEED YIELD (Kg per ha)","SUNFLOWER AREA (1000 ha)","SUNFLOWER PRODUCTION (1000 tons)","SUNFLOWER YIELD (Kg per ha)","SOYABEAN AREA (1000 ha)","SOYABEAN PRODUCTION (1000 tons)","SOYABEAN YIELD (Kg per ha)","OILSEEDS AREA (1000 ha)","OILSEEDS PRODUCTION (1000 tons)","OILSEEDS YIELD (Kg per ha)","SUGARCANE AREA (1000 ha)","SUGARCANE PRODUCTION (1000 tons)","SUGARCANE YIELD (Kg per ha)","COTTON AREA (1000 ha)","COTTON PRODUCTION (1000 tons)","COTTON YIELD (Kg per ha)","FRUITS AREA (1000 ha)","VEGETABLES AREA (1000 ha)","FRUITS AND VEGETABLES AREA (1000 ha)","POTATOES AREA (1000 ha)","ONION AREA (1000 ha)","FODDER AREA (1000 ha)"
"149","2016","10","Rajasthan","Dungarpur","17.68","22.43","1269.0","46.99","97.79","2081.0","0.2","0.12","605.0","-1.0","0.0","0.0","0.2","0.12","605.0","0.04","0.04","1000.0","63.66","87.49","1374.0","-1.0","-1.0","-1.0","0.87","2.88","3297.0","11.87","13.83","1165.0","1.32","1.05","800.0","12.05","8.94","742.0","0.04","0.09","2047.0","1.23","0.43","347.0","0.44","0.67","1521.0","-1.0","-1.0","-1.0","0.22","0.22","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","29.19","35.66","1222.0","-1.0","-1.0","-1.0","0.02","0.09","5313.0","1.0","0.0","230.0","0.0","0.15","0.15","-1.0","0.01","4.0"
"149","2017","10","Rajasthan","Dungarpur","17.17","19.73","1149.0","47.73","110.6","2317.0","0.23","0.13","583.0","-1.0","0.0","0.0","0.23","0.13","583.0","0.04","0.03","886.0","61.45","70.31","1144.0","-1.0","-1.0","-1.0","0.88","2.92","3324.0","11.7","14.62","1249.0","1.32","1.02","772.0","12.12","9.34","771.0","0.04","0.08","1952.0","1.06","0.28","269.0","0.43","0.69","1614.0","-1.0","-1.0","-1.0","0.16","0.16","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","32.76","30.05","917.0","-1.0","-1.0","-1.0","0.01","0.05","5811.0","1.0","0.0","99.0","0.0","0.13","0.14","-1.0","0.02","4.0"
"150","2016","10","Rajasthan","Ganganagar","13.77","39.13","2841.0","248.34","984.3","3964.0","0.21","0.13","603.0","-1.0","0.0","0.0","0.21","0.13","603.0","14.57","17.4","1194.0","0.15","0.23","1500.0","-1.0","-1.0","-1.0","40.14","154.75","3855.0","91.34","90.36","989.0","3.13","6.27","2000.0","86.42","49.56","573.0","3.47","4.97","1433.0","0.89","0.39","440.0","230.5","347.48","1508.0","-1.0","-1.0","-1.0","0.43","0.85","1979.0","0.05","0.05","1020.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.5","24.04","6872.0","89.0","51.0","573.0","8.95","2.37","11.32","0.33","0.03","365.0"
"150","2017","10","Rajasthan","Ganganagar","10.54","29.07","2759.0","262.11","1059.31","4041.0","0.02","0.01","583.0","-1.0","0.0","0.0","0.02","0.01","583.0","9.03","13.14","1455.0","0.05","0.11","2019.0","-1.0","-1.0","-1.0","56.12","228.83","4077.0","98.51","98.91","1004.0","0.08","0.16","2000.0","54.3","28.42","523.0","5.32","8.54","1604.0","0.87","0.33","373.0","198.71","344.35","1733.0","-1.0","-1.0","-1.0","0.2","0.51","2602.0","0.06","0.09","1387.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","2.08","14.19","6835.0","128.0","15.0","115.0","9.53","2.37","11.89","0.21","0.07","379.0"
"151","2016","10","Rajasthan","Jaipur","-1.0","-1.0","-1.0","157.23","569.36","3621.0","37.23","23.2","623.0","-1.0","0.0","0.0","37.23","23.2","623.0","303.97","494.31","1626.0","1.63","2.45","1498.0","-1.0","-1.0","-1.0","56.32","189.63","3367.0","100.18","105.1","1049.0","0.25","0.08","321.0","118.6","95.9","809.0","33.41","60.73","1817.0","5.14","1.69","329.0","98.45","136.78","1389.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","0.03","0.18","7128.0","0.0","0.0","596.0","2.7","24.36","27.06","0.04","3.95","72.0"
"151","2017","10","Rajasthan","Jaipur","-1.0","-1.0","-1.0","140.9","512.68","3639.0","32.69","12.59","385.0","-1.0","0.0","0.0","32.69","12.59","385.0","298.58","445.3","1491.0","1.6","1.81","1133.0","-1.0","-1.0","-1.0","51.76","182.7","3530.0","26.46","25.8","975.0","0.08","0.05","630.0","141.74","71.91","507.0","32.19","54.44","1691.0","4.29","1.45","338.0","67.85","110.48","1628.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.01","833.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","0.04","0.26","7035.0","0.0","0.0","99.0","2.1","25.42","27.51","0.02","3.91","69.0"
"152","2016","10","Rajasthan","Jaisalmer","-1.0","-1.0","-1.0","9.99","13.82","1384.0","3.13","1.47","470.0","-1.0","0.0","0.0","3.13","1.47","470.0","98.69","8.66","88.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.02","3200.0","152.94","136.89","895.0","0.0","0.0","1000.0","58.14","20.77","357.0","19.79","26.09","1318.0","6.39","2.27","354.0","43.82","37.8","863.0","-1.0","-1.0","-1.0","4.25","1.27","298.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","596.0","0.32","0.16","0.49","-1.0","0.03","599.0"
"152","2017","10","Rajasthan","Jaisalmer","-1.0","-1.0","-1.0","8.98","16.12","1794.0","2.75","0.5","181.0","-1.0","0.0","0.0","2.75","0.5","181.0","105.07","13.74","131.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.01","3333.0","159.08","125.62","790.0","0.0","0.0","250.0","59.97","13.78","230.0","25.67","42.2","1644.0","6.03","0.89","148.0","41.69","40.8","979.0","-1.0","-1.0","-1.0","4.72","9.43","1996.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","99.0","0.33","0.05","0.39","-1.0","0.01","599.0"
"153","2016","10","Rajasthan","Jalore","-1.0","-1.0","-1.0","52.18","101.98","1954.0","4.93","0.83","168.0","-1.0","0.0","0.0","4.93","0.83","168.0","306.85","124.5","406.0","0.05","0.07","1490.0","-1.0","-1.0","-1.0","0.23","0.75","3298.0","16.87","19.74","1170.0","-1.0","-1.0","-1.0","139.93","45.54","325.0","18.08","35.16","1945.0","13.86","3.7","267.0","81.58","90.41","1108.0","-1.0","-1.0","-1.0","50.48","93.93","1861.0","0.01","0.0","444.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","596.0","1.28","1.8","3.07","0.22","0.26","76.0"
"153","2017","10","Rajasthan","Jalore","-1.0","-1.0","-1.0","46.94","100.7","2145.0","4.63","1.14","245.0","-1.0","0.0","0.0","4.63","1.14","245.0","314.12","92.5","294.0","0.03","0.07","2029.0","-1.0","-1.0","-1.0","0.21","0.71","3322.0","27.23","31.5","1157.0","-1.0","-1.0","-1.0","147.69","39.88","270.0","20.61","29.02","1408.0","11.11","2.27","204.0","83.19","105.46","1268.0","-1.0","-1.0","-1.0","49.26","89.48","1816.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","0.0","99.0","1.51","1.59","3.1","0.12","0.28","61.0"
"154","2016","10","Rajasthan","Jhalawar","4.42","8.05","1819.0","109.04","417.55","3829.0","1.0","0.61","604.0","-1.0","0.0","0.0","1.0","0.61","604.0","0.03","0.03","1000.0","50.64","94.64","1869.0","-1.0","-1.0","-1.0","0.32","1.05","3298.0","17.32","22.36","1291.0","0.17","0.04","238.0","51.81","39.17","756.0","1.36","2.78","2046.0","0.53","0.19","348.0","35.58","53.14","1494.0","-1.0","-1.0","-1.0","0.01","-1.0","-1.0","0.8","0.96","1196.0","-1.0","-1.0","-1.0","219.28","228.05","1040.0","-1.0","-1.0","-1.0","0.02","0.15","7129.0","0.0","0.0","630.0","12.29","3.86","16.15","0.09","2.36","3.0"
"154","2017","10","Rajasthan","Jhalawar","4.45","12.82","2885.0","102.2","413.26","4044.0","0.63","0.37","582.0","-1.0","0.0","0.0","0.63","0.37","582.0","0.01","0.01","909.0","45.99","140.92","3064.0","-1.0","-1.0","-1.0","0.21","0.68","3322.0","57.91","88.81","1534.0","0.15","0.12","800.0","65.03","54.73","842.0","1.48","2.89","1953.0","0.62","0.17","269.0","39.76","10.23","257.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.92","0.37","400.0","-1.0","-1.0","-1.0","209.4","282.41","1349.0","-1.0","-1.0","-1.0","0.01","0.07","7040.0","0.0","0.0","90.0","12.42","3.69","16.11","0.07","2.45","2.0"
"155","2016","10","Rajasthan","Jhunjhunu","-1.0","-1.0","-1.0","86.55","350.09","4045.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","222.79","327.99","1472.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","9.9","30.78","3111.0","56.9","71.25","1252.0","-1.0","-1.0","-1.0","88.07","58.64","666.0","3.73","7.3","1956.0","0.38","0.13","347.0","69.71","98.4","1412.0","-1.0","-1.0","-1.0","0.01","0.01","714.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.0","2.0","609.0","0.13","4.63","4.76","0.0","3.87","72.0"
"155","2017","10","Rajasthan","Jhunjhunu","-1.0","-1.0","-1.0","85.96","340.01","3956.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","219.33","229.12","1045.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","8.87","28.96","3264.0","58.08","79.1","1362.0","-1.0","-1.0","-1.0","78.16","24.6","315.0","4.27","7.46","1748.0","0.33","0.09","269.0","58.64","102.45","1747.0","-1.0","-1.0","-1.0","0.02","0.01","611.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","9.0","1.0","74.0","0.12","4.34","4.46","0.0","3.66","74.0"
"156","2016","10","Rajasthan","Jodhpur","-1.0","-1.0","-1.0","77.94","180.68","2318.0","44.48","20.93","470.0","-1.0","0.0","0.0","44.48","20.93","470.0","417.35","329.98","791.0","0.01","0.01","1500.0","-1.0","-1.0","-1.0","0.38","1.25","3298.0","19.07","17.96","942.0","-1.0","-1.0","-1.0","387.5","150.5","388.0","115.45","198.44","1719.0","28.55","10.12","354.0","143.64","168.38","1172.0","-1.0","-1.0","-1.0","26.19","13.08","500.0","0.02","0.11","7000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.01","7100.0","41.0","36.0","887.0","0.45","24.05","24.5","0.0","18.77","229.0"
"156","2017","10","Rajasthan","Jodhpur","-1.0","-1.0","-1.0","66.07","150.97","2285.0","34.49","20.03","581.0","-1.0","0.0","0.0","34.49","20.03","581.0","421.94","420.02","995.0","0.0","0.01","2000.0","-1.0","-1.0","-1.0","0.36","1.2","3323.0","19.37","28.3","1461.0","-1.0","-1.0","-1.0","412.02","237.07","575.0","129.42","241.97","1870.0","21.04","9.11","433.0","149.41","196.46","1315.0","-1.0","-1.0","-1.0","24.76","12.33","498.0","0.01","0.01","714.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","47.0","4.0","83.0","0.38","25.32","25.7","0.02","20.17","201.0"
"157","2016","10","Rajasthan","Kota","22.71","60.34","2657.0","141.6","622.81","4398.0","3.1","4.26","1373.0","-1.0","0.0","0.0","3.1","4.26","1373.0","0.08","0.08","1000.0","5.5","9.68","1758.0","-1.0","-1.0","-1.0","0.27","0.9","3297.0","8.06","13.73","1702.0","0.03","0.03","1000.0","48.93","40.5","828.0","0.35","0.72","2046.0","2.38","0.86","362.0","41.02","68.82","1677.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.13","0.13","962.0","-1.0","-1.0","-1.0","164.98","167.54","1016.0","-1.0","-1.0","-1.0","0.0","0.01","7150.0","0.0","0.0","600.0","0.02","2.09","2.1","0.16","0.07","1.0"
"157","2017","10","Rajasthan","Kota","21.83","63.16","2893.0","120.49","502.52","4171.0","1.23","1.49","1219.0","-1.0","0.0","0.0","1.23","1.49","1219.0","0.04","0.04","875.0","3.64","9.63","2648.0","-1.0","-1.0","-1.0","0.41","1.36","3323.0","51.42","77.53","1508.0","0.01","0.01","1000.0","103.08","78.34","760.0","0.43","0.83","1953.0","0.9","0.28","308.0","36.95","61.52","1665.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.19","0.19","1000.0","-1.0","-1.0","-1.0","120.76","150.55","1247.0","-1.0","-1.0","-1.0","0.01","0.05","7043.0","0.0","0.0","90.0","0.02","1.83","1.85","0.19","0.02","2.0"
"158","2016","10","Rajasthan","Nagaur","-1.0","-1.0","-1.0","64.95","165.2","2544.0","26.99","15.71","582.0","-1.0","0.0","0.0","26.99","15.71","582.0","344.53","363.99","1056.0","0.03","0.04","1480.0","-1.0","-1.0","-1.0","8.51","21.37","2512.0","46.59","38.61","829.0","-1.0","-1.0","-1.0","663.94","385.55","581.0","14.53","30.55","2103.0","6.88","2.67","388.0","57.03","54.58","957.0","-1.0","-1.0","-1.0","0.02","0.02","1267.0","4.28","8.47","1980.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","51.0","24.0","461.0","0.37","11.34","11.72","0.01","9.08","91.0"
"158","2017","10","Rajasthan","Nagaur","-1.0","-1.0","-1.0","53.68","142.53","2655.0","27.72","13.75","496.0","-1.0","0.0","0.0","27.72","13.75","496.0","307.54","281.7","916.0","0.02","0.05","2045.0","-1.0","-1.0","-1.0","7.7","20.32","2638.0","18.94","21.03","1110.0","-1.0","-1.0","-1.0","698.55","344.28","493.0","17.6","30.94","1758.0","7.03","1.66","236.0","45.03","53.59","1190.0","-1.0","-1.0","-1.0","0.03","0.04","1121.0","0.8","0.86","1065.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","54.0","4.0","78.0","0.38","10.58","10.96","0.01","8.48","97.0"
"159","2016","10","Rajasthan","Pali","-1.0","-1.0","-1.0","92.53","265.88","2873.0","82.76","48.38","585.0","-1.0","0.0","0.0","82.76","48.38","585.0","38.28","28.8","752.0","13.6","19.07","1403.0","-1.0","-1.0","-1.0","5.04","13.61","2700.0","75.0","100.48","1340.0","0.04","0.02","425.0","279.88","107.26","383.0","0.87","1.79","2046.0","66.34","21.74","328.0","72.54","93.01","1282.0","-1.0","-1.0","-1.0","3.41","1.71","502.0","0.03","0.06","2000.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","10.0","6.0","594.0","0.75","1.38","2.13","0.01","0.19","35.0"
"159","2017","10","Rajasthan","Pali","-1.0","-1.0","-1.0","82.07","216.51","2638.0","69.69","21.82","313.0","-1.0","0.0","0.0","69.69","21.82","313.0","35.42","15.81","446.0","12.78","9.59","751.0","-1.0","-1.0","-1.0","4.83","13.49","2792.0","100.02","136.6","1366.0","0.06","0.03","508.0","297.86","68.75","231.0","0.94","0.89","946.0","64.16","12.5","195.0","47.78","53.14","1112.0","-1.0","-1.0","-1.0","2.55","1.31","515.0","0.01","0.01","1000.0","-1.0","-1.0","-1.0","0.01","0.02","1214.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","14.0","1.0","100.0","0.6","1.36","1.96","0.03","0.11","36.0"
"160","2016","10","Rajasthan","Swami Madhopur","1.63","3.62","2217.0","85.34","350.08","4102.0","0.72","0.43","604.0","-1.0","0.0","0.0","0.72","0.43","604.0","67.18","115.74","1723.0","0.44","0.65","1499.0","-1.0","-1.0","-1.0","0.54","1.77","3297.0","15.79","28.45","1802.0","0.32","0.25","789.0","32.94","24.52","744.0","3.24","4.29","1326.0","27.84","12.93","465.0","162.94","270.58","1661.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","11.06","16.12","1458.0","-1.0","-1.0","-1.0","0.02","0.3","18513.0","-1.0","-1.0","-1.0","0.17","1.87","2.04","0.02","0.24","7.0"
"160","2017","10","Rajasthan","Swami Madhopur","1.39","3.15","2277.0","64.27","251.73","3916.0","0.56","0.33","583.0","-1.0","0.0","0.0","0.56","0.33","583.0","63.4","98.2","1549.0","0.36","0.73","2028.0","-1.0","-1.0","-1.0","0.45","1.48","3324.0","37.14","58.87","1585.0","0.07","0.05","761.0","72.79","25.26","347.0","2.31","2.44","1059.0","25.54","9.87","387.0","99.5","170.89","1717.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.01","0.0","571.0","-1.0","-1.0","-1.0","5.04","5.57","1106.0","-1.0","-1.0","-1.0","0.01","0.09","7782.0","0.0","0.0","120.0","0.11","1.08","1.18","0.01","0.1","4.0"
"161","2016","10","Rajasthan","Sikar","-1.0","-1.0","-1.0","92.03","333.63","3625.0","0.0","0.0","1000.0","-1.0","0.0","0.0","0.0","0.0","1000.0","279.6","412.27","1475.0","0.01","0.02","1500.0","-1.0","-1.0","-1.0","27.7","102.82","3712.0","38.46","39.19","1019.0","0.0","0.0","1000.0","82.2","67.63","823.0","21.75","48.82","2245.0","0.36","0.13","347.0","43.62","45.97","1054.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","0.01","0.08","7127.0","0.0","0.0","598.0","0.61","15.22","15.83","0.0","12.49","99.0"
"161","2017","10","Rajasthan","Sikar","-1.0","-1.0","-1.0","86.09","285.83","3320.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","271.3","208.18","767.0","0.0","0.0","2000.0","-1.0","-1.0","-1.0","25.7","83.15","3236.0","35.81","42.91","1198.0","-1.0","-1.0","-1.0","83.1","36.78","443.0","22.54","50.07","2221.0","0.44","0.12","270.0","33.02","40.66","1231.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.02","0.11","7033.0","0.0","0.0","104.0","0.47","15.41","15.88","0.0","12.28","100.0"
"162","2016","10","Rajasthan","Sirohi","0.0","0.01","2500.0","37.51","108.65","2897.0","4.45","0.75","168.0","-1.0","0.0","0.0","4.45","0.75","168.0","11.91","6.14","516.0","20.15","26.38","1309.0","-1.0","-1.0","-1.0","1.02","3.38","3297.0","5.0","3.65","730.0","0.09","0.05","500.0","10.62","4.21","396.0","13.94","16.49","1183.0","14.57","3.43","235.0","18.73","19.93","1064.0","-1.0","-1.0","-1.0","32.47","58.31","1796.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","1.0","668.0","0.46","3.07","3.53","0.49","0.07","28.0"
"162","2017","10","Rajasthan","Sirohi","-1.0","-1.0","-1.0","22.24","66.37","2985.0","6.91","-1.0","-1.0","-1.0","0.0","0.0","6.91","-1.0","-1.0","16.61","0.01","1.0","20.43","0.86","42.0","-1.0","-1.0","-1.0","0.6","1.98","3324.0","2.73","2.66","974.0","0.06","-1.0","-1.0","14.2","0.64","45.0","17.64","-1.0","-1.0","24.1","0.04","2.0","11.71","12.28","1049.0","-1.0","-1.0","-1.0","34.88","17.04","489.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","1500.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","3.0","0.0","99.0","0.57","2.17","2.74","0.29","0.0","32.0"
"163","2016","10","Rajasthan","Tonk","0.0","0.0","2000.0","69.18","250.84","3626.0","61.82","26.77","433.0","-1.0","0.0","0.0","61.82","26.77","433.0","44.64","65.12","1459.0","8.71","9.13","1048.0","-1.0","-1.0","-1.0","5.23","15.26","2921.0","48.89","48.11","984.0","0.0","0.0","1000.0","142.8","95.82","671.0","10.61","12.76","1202.0","11.23","3.91","348.0","244.22","409.67","1677.0","-1.0","-1.0","-1.0","0.01","0.0","444.0","27.67","27.2","983.0","-1.0","-1.0","-1.0","0.58","0.55","957.0","-1.0","-1.0","-1.0","0.04","0.3","7176.0","1.0","1.0","713.0","0.65","4.17","4.82","0.07","0.2","16.0"
"163","2017","10","Rajasthan","Tonk","0.0","0.01","2500.0","45.84","152.77","3333.0","52.43","26.63","508.0","-1.0","0.0","0.0","52.43","26.63","508.0","41.81","63.86","1528.0","7.32","32.18","4396.0","-1.0","-1.0","-1.0","4.05","10.57","2607.0","101.37","107.96","1065.0","-1.0","-1.0","-1.0","190.46","122.58","644.0","11.69","11.33","969.0","7.36","3.22","437.0","186.64","296.76","1590.0","-1.0","-1.0","-1.0","0.02","0.01","533.0","0.01","0.01","833.0","-1.0","-1.0","-1.0","0.12","0.14","1207.0","-1.0","-1.0","-1.0","0.02","0.09","4535.0","1.0","0.0","137.0","0.55","3.27","3.83","0.06","0.14","12.0"
"164","2016","10","Rajasthan","Udaipur","4.86","5.49","1128.0","80.41","250.98","3121.0","7.2","3.31","459.0","-1.0","0.0","0.0","7.2","3.31","459.0","0.02","0.02","1000.0","172.24","209.33","1215.0","-1.0","-1.0","-1.0","9.75","24.74","2538.0","9.07","12.41","1368.0","3.07","3.51","1142.0","9.49","4.48","472.0","1.56","1.37","883.0","1.66","0.58","347.0","9.96","9.82","986.0","-1.0","-1.0","-1.0","0.07","0.06","849.0","0.03","0.02","778.0","-1.0","-1.0","-1.0","14.53","13.83","952.0","-1.0","-1.0","-1.0","0.23","0.78","3387.0","1.0","0.0","367.0","0.08","0.86","0.93","0.02","0.07","23.0"
"164","2017","10","Rajasthan","Udaipur","5.2","5.94","1141.0","80.94","229.86","2840.0","5.7","3.77","663.0","-1.0","0.0","0.0","5.7","3.77","663.0","0.04","0.03","895.0","163.08","217.57","1334.0","-1.0","-1.0","-1.0","9.42","22.4","2379.0","9.35","11.25","1203.0","2.61","3.06","1173.0","9.3","4.64","500.0","1.43","1.1","768.0","1.53","0.41","270.0","7.65","7.19","940.0","-1.0","-1.0","-1.0","0.06","0.06","1000.0","0.01","0.01","917.0","-1.0","-1.0","-1.0","19.34","17.62","911.0","-1.0","-1.0","-1.0","0.23","1.48","6565.0","1.0","0.0","61.0","0.06","0.87","0.93","0.0","0.06","23.0"
"165","2016","9","Punjab","Gurdaspur","175.0","557.0","3183.0","184.0","848.0","4609.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","2.0","2000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.5","0.3","600.0","-1.0","-1.0","-1.0","0.1","-1.0","-1.0","2.2","3.1","1409.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","21.0","170.6","8124.0","-1.0","-1.0","-1.0","0.34","1.96","2.31","-1.0","-1.0","24.0"
"165","2017","9","Punjab","Gurdaspur","176.0","643.0","3653.0","185.0","876.0","4735.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","2.0","2000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.1","1.1","1000.0","-1.0","-1.0","-1.0","0.1","-1.0","-1.0","1.9","2.8","1474.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","22.0","189.5","8614.0","-1.0","-1.0","-1.0","0.44","1.98","2.42","-1.0","-1.0","22.0"
"166","2016","9","Punjab","Amritsar","180.0","574.0","3189.0","188.0","930.0","4947.0","-1.0","-1.0","-1.0","-1.0","0.0","0.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","1.0","3.0","3000.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","0.4","0.3","750.0","1.4","1.2","857.0","-1.0","-1.0","-1.0","0.6","0.2","333.0","1.5","2.6","1733.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4.0","30.2","7550.0","-1.0","-1.0","-1.0","1.05","2.38","3.42","-1.0","-1.0","30.0"
